Movie_ID,Title,Director,Cast,Year,Genre
83768145,Abortan,Abu Sayeed,"Abul Hayat, Laki Inam",1988,Drama
83768146,Dui Jibon,Abdullah Al Mamun,"Afzal, Diti",1988,Romance
83768147,Jogajog,Moinul Hossain,"Razzak, Shabnam, Ilias Kanchan, Champa",1988,"Drama,Family"
83768148,Bheja Chokh,Shibly Sadiq,"Ilias Kanchan, Champa",1988,"Drama,Roamnce"
83768149,Pothe Holo Dekha,Hafiz Uddin,"Bobita, Alamgir",1988,Romance
83768150,Hiramoti,Amzad Hossain,"Diti, Sohel Chowdhury",1988,"Drama,Romance"
83768151,Stri,Ikram Bizu,Shabana,1988,"Family,Drama"
83768152,Agomon,Subhash Dutta,"Razzak, Bobita",1988,Drama
83768153,Jibon Dhara,Motin Rahman,"Rozina, Wasim",1988,Romance
83768154,Jantrana,Kazi Hayat,Anju,1988,Drama
83768145,Beder Meye Josna,Tojammel H. Bokul,"Ilias Kanchan, Anju Ghosh",1989,"Romance,Drama"
83768146,Bethar Dan,Kamal Ahmed,"Shabana, Alamgir, Dilara",1989,"Romance,Drama"
83768147,Ranga Bhabi,Matin Rahman,"Shabana, Alamgir, Nutan",1989,"Family,Drama"
83768148,Sattya Mittha,A. J. Mintu,"Shabana, Alamgir, Nutan",1989,"Roamnce,Drama"
83768149,Khotipuran,Malek Afsari,"Alamgir, Rozina, Dilara",1989,"Crime,Drama"
83768150,Biraha Betha,Chashi Nazrul Islam,"Razzak, Bobita, Champa, Sohel Chowdhury",1989,"Romance,Drama"
83768151,Birangana Sokhina,Matin Rahman,"Bobita, Uzzal, Diti",1989,Drama
83768152,Jiner Badshah,Razzak,"Razzak, Bapparaj, Ranjita",1989,"Comedy,Drama"
83768153,Bhaijan,Raihan Mujib,"Shabana, Jashim, Anjana",1989,Drama
83768154,Boner Moto Bon,Darashiko,"Ilias Kanchan, Sunetra",1989,Drama
83768155,Rangin Nabab Sirajuddaulah,Pradip Dey,"Prabir Mitra, Bulbul Ahmed",1989,History
83768156,Bajramusthi,Shahidul Islam Khokan,"Sohel Rana, Suchorita, Rubel",1989,Drama
83768145,Moroner Pore,Mohammad Azharul Islam,"Shabana, Alamgir, Anwara Begum, Golam Mustafa",1990,Drama
83768146,Goriber Bou,Kamal Ahmed,"Shabana, Alamgir, Manna, Aruna Biswas, Anwara Begum",1990,Drama
83768147,Dolna,Shibli Sadik,"Alamgir, Rozina, Khalil",1990,Romance
83768148,Lakhe Ekta,Kazi Kamal,"Farooque, Suchorita, Olivia",1990,Romance
83768149,Chutir Phande,Shahidul Haque Khan,"Golam Mustafa, Uzzal, Jhumur Ganguly, Zafar Iqbal, Rozina",1990,Drama
83768145,Achena,Shibli Sadik,"Alamgir, Shabana, Ilias Kanchan, Champa, Ali Raz, Aruna Biswas",1991,Drama
83768146,Chadni,Ehtesham,"Shabnaz, Nayeem, Sadek Bachchu",1991,Romance
83768147,Danga,Kazi Hayat,"Manna, Suchorita, Rajeeb, Miju Ahmed, Dildar",1991,Action
83768148,Kashem Malar Prem,Mostafa Anwar,"Manna, Champa, Anwar Hossain, Sawkat Akbar, Prabir Mitra, Nasir Khan, Dildar",1991,Romance
83768149,Padma Meghna Jamuna,Chashi Nazrul Islam,"Faruq, Bobita, Champa, Ali Raz, Ahmed Sharif, Shawkat Akbar, ATM Shamsuzzaman",1991,Drama
83768150,Pita Mata Santan,A J Mintu,"Alamgir, Shabana, Asad, Imran, Anwar Hossain, Golam Mustafa, Dildar",1991,Drama
83768151,Strir Paona,Sheikh Nazrul Islam,"Alamgir, Shabana, Ilias Kanchan, Diti, Nutan, Rajeeb, Rowshan Jamil",1991,"Drama, Romance"
83768152,Shantona,Kazi Morshed,"Shabana, Alamgir, Anwar Hossain, Golam Mustafa,",1991,Drama
83768145,Shonkhonil Karagar,Mustafizur Rahman,"Zafar Iqbal, Champa, Suborna Mustafa, Momotaz Uddin Ahmed, Dolly Zahur, Abul Hayat, Asaduzzaman Noor",1992,Drama
83768146,Andho Biswas,Motin Rahman,"Alamgir, Shabana, Nutan, Razzak",1992,Drama
83768147,Traash,Kazi Hayat,"Manna, Mizu Ahmed, Rajeeb",1992,Action
83768148,Uchit Shikkha,Awkat Hossain,"Jasim, Ahmed Sharif, Ilias Javed, Bobita, Sunetra",1992,Drama
83768149,Radha Krishna,Motin Rahman,"Ilias Kanchan, Rozina, Anwara",1992,Romance
83768150,Khoma Nai,Abul Khair Bulbul,"Ilias Kanchan, Rubel, Parveen Sultana Diti, Shilpi, A.T.M. Samsuzzaman, ​Khalilullah, Anowar Hossain, Khaleda Akter Kolpona, Mina Hayder, Alpona, Sathi, Nadir Khan, Amir Siraji, Dildar",1992,Drama
83768151,Anjoli,Darashiko,Shabnaz,1992,Romance
83768152,Beporoa,Kobir Anwar,Ilias Kanchan,1992,Action
83768145,Keyamat Theke Keyamat,Sohanur Rahman Sohan,"Salman Shah, Moushumi, Nasir Khan, Amol Bose, Ahmed Sharif, Rajib",1993,Romance
83768146,Padma Nadir Majhi,Goutom Ghosh,"Raisul Islam Asad, Champa, Utpal Dutt, Rupa Gangooly, Rabi Ghosh",1993,Drama
83768147,Ekattorer Jishu,Nasiruddin Yousuff,"Pijush Bandapadhaya, Humayun Faridi, Abul Khair, Sharmili Florence Gaines, Shahiduzzaman Selim",1993,"Drama, History"
83768148,Prem Dewana,Montazur Rahman Akbar,"Manna, Champa, Rajeeb, Humayun Faridi, Shahin Alam",1993,Romance
83768145,Aguner Poroshmoni,Humayun Ahmed,"Bipasha Hayat, Asaduzzaman Noor, Abul Hayat, Dolly Zahur, Dilara Zaman",1994,"War, Drama"
83768146,Tumi Amar,Jahirul Haque,"Salman Shah, Shabnur, Prabir Mitra, Don",1994,Romance
83768147,Antore Antore,Shibly Sadik,"Salman Shah, Moushumi, Rajib, Dildar, Nasir Khan, Anwara",1994,Romance
83768148,Chaka,Morshedul Islam,"Golan Razul Babu, Ashish Khandokar, Amirul Haque Chowdhury, Abul Khair, Dilara Zaman",1994,Drama
83768149,Desh Premik,Kazi Hayat,"Alamgir, Manna, Champa",1994,Drama
83768150,Sujan Sokhi,Shah Alam Kiran,"Salman Shah, Shabnur, Raisul Islam Asad, Sadek Bacchu, Anwara",1994,Romance
83768151,Bikkhov,Mohammad Hannan,"Salman Shah, Shabnur, Bulbul Ahmed, Dolly Zahur, Dildar, Nasir Khan, Rajib, Sharmili",1994,"Action, Drama"
83768152,Sneho,Gazi Mazharul Anwar,"Salman Shah, Moushumi, Shabana, Alamgir",1994,Drama
83768153,Prem Juddho,Jibon Rahman,"Salman Shah, Lima, Prabir Mitra, Sharmili Ahmed",1994,"Action, Romance"
83768145,Muktir Gaan - Song of Freedom,Tareque Masud  Catherine Masud,"Tareque Masud, Catherine Masud, Lear Levin",1995,Documentary
83768146,Anno Jibon,Sheikh Neyamat Ali,"Raisul Islam Asad, Champa, Abul Khair, Shanta Islam,",1995,Drama
83768147,Nodir Naam Modhumoti (The River Named Modhumoti),Tanvir Mokammel,"Aly Zaker, Tauquir Ahmed, Raisul Islam Asad, Afsana Mimi, Abul Khair, Vaswar Banerjee, Jayanta Chatterjee, K.S. Feroze",1995,"War, History, Drama"
83768148,Love Story,Kazi Hayat,Rosy Siddiqui,1995,Romance
83768149,Den Mohor,Shafi Bikrampuri,"Salman Shah, Moushumi, Rajib, Ahmed Sharif, Nasir Khan, Mirana Zaman",1995,"Romance, Drama"
83768150,Konna dan,Delwar Jahan Jhontu,"Salman Shah, Lima, Alamgir, Shabana, Humayun Faridi, Anwar Hossain",1995,Drama
83768151,Shopner Thikana,M A Khalek,"Salman Shah, Shabnur, Rajib, Kazi Hayat, Prabir Mitra, Dolly Zahur",1995,Romance
83768152,Anjuman,Hafiz Uddin,"Salman Shah, Shabnaz, Dolly Zahur, Ahmed Sharif, Humayun Faridi",1995,Romance
83768153,Moha Milon,Dilip Shom,"Salman Shah, Shabnur, Bobita, Rajib, Pijush Bandhopadhyay, Amal Bose",1995,Romance
83768154,Banglar Nayok,Dewan Nazrul,"Jashim, Shabana, Riaz, Anwar Hossain, Ahmed Sharif",1995,Action
83768155,Asha Bhalobasha,Tomiz Uddin Rizvi,"Salman Shah, Shabnaz, Golam Mostafa, Prabir Mitra, Misha Sawdagor",1995,Romance
83768145,Poka Makorer Ghor Bosoti,Mohammad Akhtaruzzaman,"Bobita, Alamgir, Khaled Khan",1996,Drama
83768146,Ajante,Dilip Biswas,"Alamgir, Shabana, Sohel Rana, Suchorita, Riaz, Sonia, ATM Shamsuzzaman",1996,Romance
83768147,Dipu Number Two,Morshedul Islam,"Bulbul Ahmed, Bobita, Arun Saha, Shubhashish, Abul Khair, Golam Mostafa, Dolly Zahur",1996,"Adventure, Thriller, Family"
83768148,Nirmom,Alamgir,"Shabana, Alamgir, Shabnaz,",1996,Drama
83768149,Bichar Hobe,Shah Alam Kiran,"Salman Shah, Shabnur, Dolly Zahur, Anwar Hossain, Humayun Faridi, Dildar",1996,"Drama, Romance"
83768150,Ei Ghar Ei Shongshar,Malek Afsary,"Salman Shah, Bristi, Bulbul Ahmed, Rosy Afsari, Ali Raz",1996,Drama
83768151,Priyojon,Rana Naser,"Salman Shah, Shilpi, Riaz, Dolly Zahur, Sadek Bacchu, Prabir Mitra, Dildar, Nasrin",1996,Romance
83768152,Tomake Chai,Motin Rahman,"Salman Shah, Shabnur, Khalil, Sharmili Ahmed, Ariful Haque",1996,Romance
83768153,Shopner Prithibi,Badol Khondokar,"Salman Shah, Shabnur, Bobita, Rajib, Dildar, Amal Bose",1996,Romance
83768154,Sotyer Mrittu Nei,Chotku Ahmed,"Salman Shah, Shahnaz, Shabana, Alamgir, Rajib, Raisul Islam Asad",1996,"Romance, Drama"
83768155,Jibon Songshar,Jakir Hossain Raju,"Salman Shah, Shabnur, Faruq, Bobita, Misha Sawdagor",1996,"Drama, Romance"
83768156,Chaowa Theke Paowa,M M Sarker,"Salman Shah, Shabnur, Dolly Zahur, Prabir Mitra, Dildar, Ahmed Sharif",1996,Romance
83768157,Mithyar Mrityu,Chotku Ahmed,"Shabana, Alamgir, Riaz, Sonia",1996,"Drama, Action"
83768158,Durjoy,Malek Afsary,"Shabana, Alamgir, Humayun Faridi, Ilias Kanchan, Diti, Rajib",1996,Action
83768145,Ekhono Onek Raat,Khan Ataur Rahman,"Faruq, Ali Raz, Bulbul Ahmed, Bobita, Suchorita, Sharmili Ahmed, Enam Ahmed, Khan Ataur Rahman, Falguni Ahmed, Khan Asif Agun",1997,"War, History, Drama"
83768146,Hangor Nodi Grenade - The Mother,Chashi Nazrul Islam,"Sohel Rana, Champa, Suchorita, Aruna Biswas",1997,"War, Drama, History"
83768147,Prem Piyashi,Reza Hashmot,"Salman Shah, Shabnur, Anwara, Rajib, Tushar Khan, Misha Sawdagor",1997,Romance
83768148,Dukhai,Morshedul Islam,"Raisul Islam Asad, Rokeya Prachi, Abur Khair, Chandni",1997,Drama
83768149,Coolie,Chotku Ahmed,"Omar Sani, Popy, Amin Khan, Mizu Ahmed, Dolly Zahur, Humayun Faridi",1997,Action
83768150,Shopner Nayok,Nasir Khan,"Salman Shah, Shabnur, Shahin Alam, Sonia, Dolly Zahur, ATM Shamsuzzaman, Nasir Khan",1997,Romance
83768151,Shudhu Tumi,Kazi Morshed,"Salman Shah, Shama, Dildar, Dolly Zahur, Humayun Faridi",1997,Romance
83768152,Ananda Ashru,Shibly Sadik,"Salman Shah, Shabnur, Kanchi, Dolly Zahur, Khaleda Akter Kolpona, Dildar, Sadek Bacchu, Humayun Faridi",1997,Romance
83768153,Buker Bhetor Agun,Chotku Ahmed,"Salman Shah, Shabnur, Ferdous Ahmed, Rajib, Raisul Islam Asad, Syed Hasan Imam",1997,"Action, Romance"
83768154,Praner Cheye Priyo,Mohammad Hannan,"Riaz, Raveena, Bulbul Ahmed, Bobita, Rajib, Humayun Faridi, Anwar Hossain, Abul Hayat",1997,"Drama, Romance"
83768145,Hothat Brishti,Basu Chatterjee,"Ferdous, Priyanka Trivedi, Manoj Mitra, Raisul Islam Asad, Sreelekha Mitra, June Malia, Amol Bose",1998,Romance
83768146,Vondo,Shahidul Islam Khokon,"Rube, Tamanna, Humayun Faridi, Rajeeb, Khalil, ATM Shamsuzzaman",1998,"Action, Comedy"
83768147,Shanto Keno Mastan,Montazur Rahman Akbar,"Manna, Shahnaz, Razzak, Dipjol, Humayun Faridi, Dildar",1998,Action
83768148,Teji,Kazi Hayat,"Manna, Eka, Dildar, Abul Hayat, Dipjol",1998,"Action, Romance"
83768149,Moner Moto Mon,Montazur Rahman Akbar,"Amin Khan, Mohini, Victor Banerjee, Uttam Mohanty, Aparajita Mohanty,",1998,Romance
83768150,Bhalobashi Tomake,Mohammad Hannan,"Riaz, Shabnur, Bobita, ATM Shamsuzzaman, Dildar, Rajeeb, Humayun Faridi",1998,Romance
83768151,Bidroho Charidike - The Forces,Mohammad Hannan,"Riaz, Popy, Humayun Faridi, Nasima Khan, Miju Ahmed, Anwar Hossain, Rajeeb",1998,Action
83768152,Buk Bhora Bhalobasha,Chotku Ahmed,"Riaz, Shabnur, Abul Hayat, Dolly Zahur, Bapparaj",1998,Romance
83768153,Prithibi Tomar Amar,Badal Khandokar,"Riaz, Shabnur, Razzak, Bobita, ATM Shamsuzzaman",1998,"Drama, Romance"
83768154,Kajer Meye,Azadi Hasnat Firoz,"Riaz, Shabnur, Ali Raz, Amol Bose, Sharmili Ahmed",1998,Drama
83768145,Ammajan,Kazi Hayat,"Shabnam, Manna, Moushumi, Amin Khan, Dipjol",1999,Drama
83768146,Shrabon Megher Din,Humayun Ahmed,"Zahid Hasan, Meher Afroz Shaon, Mukti, Mahfuz Ahmed, Golam Mostafa",1999,Drama
83768147,Ananta Bhalobasha,Sohanur Rahman Sohan,"Shakib Khan, Erin Zaman, Abul Hayat, Dolly Zahur, Rajib, Nasir Khan",1999,"Action, Romance"
83768148,Bagher Thaba,Sohel Rana,"Masum Parvez Rubel, Moushumi, Champa, Ali Raz, Humayun Faridi",1999,"Action, Romance"
83768149,Biyer Phul,Matin Rahman,"Riaz, Shabnur, Shakil Khan, Kabori Sarwar, Ahmed Sharif",1999,Romance
83768150,Dhor,Kazi Hayat,"Manna, Eka, Bobita, Dipjol, Mizu Ahmed",1999,Action
83768151,Dushmon Dunia,Shafiqul Islam,"Manna, Moushumi, Humayun Faridi, Amit Hasan, Shahnaz, Anwara, Dildar, Nasir Khan",1999,Action
83768152,Ke Amar Baba,Montazur Rahman Akbar,"Manna, Popy, Rajib, Humayun Faridi",1999,"Action, Romance"
83768153,Raagi,Gazi Mazharul Anwar,"Masum Parvez Rubel, Popy, Bobita, Razzak, ATM Shamsuzzaman",1999,"Action, Romance"
83768154,Tomar Jonno Pagol,Shilpi Chakraborti,"Riaz, Shabnur, Amit Hasan, ATM Shamsuzzaman, Dildar",1999,Romance
83768145,Kittonkhola,Abu Sayeed,"Raisul Islam Asad, Mamunur Rashid, Jayanto Chattopadhyay, Azad Abul Kalam",2000,Drama
83768146,Koshto,Kazi Hayat,"Manna, Moushumi, Shakil Khan, Anwar Hossain, Dipjol",2000,Action
83768147,Jhor,Kazi Hayat,"Manna, Anwar Hossain, Dipjol",2000,"Action, Drama"
83768145,Lalsalu,Tanvir Mokammel,"Raisul Islam Asad, Tauquir Ahmed, Mehbooba Mahnoor Chandni, Chitralekha Guho, Rawshan Jamil, Aly Zaker",2001,Drama
83768146,Mone Pore Tomake,Montazur Rahman Akbar,"Riza, Riya Sen, A.T.M. Shamsuzzaman, Humayun Faridi, Dildar",2001,"Romance, Drama"
83768147,Milon Hobe Koto Dine,Jakir Hossain Raju,"Riaz, Shabnur, Alamgir, Amal Bose",2001,"Romance, Drama"
83768148,Chairman,Montazur Rahman Akbar,"Ilias Kanchan, Rituparna Sengupta",2001,Action
83768149,Nishwase Tumi Biswase Tumi,Jakir Hossain Raju,"Riaz, Shabnur, Purnima, Bulbul Ahmed",2001,Romance
83768150,Mayer Samman,Gazi Jahangir,"Riaz, Purnima, Anwara",2001,Drama
83768151,Kothin Bastob,Montazur Rahman Akbar,"Riaz, Keya, Razzak, Amin Khan, Nasrin",2001,Action
83768152,Eri Naam Dosti: Ties Never Die,Sayedur Rahman Saeed,"Riaz, Shabnur, Aliraj, Nasir Khan",2001,"Action, Romance, Drama"
83768153,Rongbaz Badshah,Montazur Rahman Akbar,"Amit Hasan,",2001,Action
83768145,Matir Moina,Tareque Masud,"Jayanta Chattopadhyay, Rokeya Prachi",2002,"Drama, History"
83768146,Phulkumar,Ashique Mostafa,"Krishnendu Chattopadhyay, Parvin Kona, Sumita Devi",2002,Drama
83768145,Hason Raja,Chashi Nazrul Islam,"Helal Khan, Shomi Kaiser, Shimla, Mukti, Amal Bose, Bobita",2003,"Drama, History, Romance"
83768146,Chandrokotha,Humayun Ahmed,"Asaduzzaman Noor, Ferdous Ahmed, Meher Afroz Shaon, Ahmed Rubel, Champa, Ejajul Islam",2003,Drama
83768147,Adhiar,Saidul Anam Tutul,"Raisul Islam Asad, Mamunur Rashid, Champa, ATM Shamsuzzaman, Litu Anam",2003,Drama
83768145,Lalon,Tanvir Mokammel,"Raisul Islam Asad, Shomi Kaiser, Azad Abul Kalam",2004,"Drama, History"
83768146,Khairun Sundari,A.K Shohel,"Ferdous Ahmed, Rachana Banerjee, ATM Shamsuzzaman",2004,Folk Drama
83768147,Shankhonad,Abu Sayeed,"Zahid Hasan, KS Firoz, Nazma Anwar, Fazlur Rahman Babu",2004,Drama
83768148,Shasti - Punishment,Chashi Nazrul Islam,"Riaz, Purnima, Ilias Kanchan, Champa",2004,Drama
83768149,Bachelor - The Circle,Mostofa Sarwar Farooki,"Shabnur, Ferdous, Hasan Masood, Joya Ahsan, Aupee Karim, Marjuk Russel",2004,"Comedy, Drama, Romance"
83768150,Wrong Number,Motin Rahman,"Riaz, Abdul Kader, Dolly Johur, Shrabanti, Nasir Rahman, Tushar Khan, Amol Bosh, Tahsina, Taskina",2004,"Drama, World"
83768151,Taka,Shahidul Islam Khokon,"Riaz, Purnima, Sohel Rana, Alamgir, Humayun Faridi, Suchorita and Hridoy Islam",2004,"Drama, Mystery"
83768152,Manna Bhai,FI Manik,"Manna,",2004,Action
83768153,Joy Jatra,Tauquir Ahmed,"Mahfuz Ahmed, Bipasha Hayat, Abul Hayat, Azizul Karim",2004,"Drama, History, War"
83768145,Agun Amar Naam,Swapon Chowdhury,"Masum Parvez Rubel, Poly, Misha Showdagor,  Shahidul Islam Shacchu",2005,Action
83768146,Banglar Bagh,Ahmed Nasir,"Masum Parvez Rubel, Poly, Rehana Joly   Misha Showdagor",2005,Action
83768147,Hajar Bachhor Dhore,Kohinur Akter Suchanda,"Riaz, Shashi, Shahnoor, Shuchonda  ATM Shamsuzzaman",2005,Drama
83768148,Amar Shopno Tumi,Hasibul Islam Mizan,"Shakib Khan, Shabnur, Ferdous, Abul Hayat, A.T.M. Shamsuzzaman",2005,Romace
83768149,City Terror,M A Rahim,"Manna, Popy, Shakib Khan",2005,Action
83768150,Kal Sokale,Amzad Hossain,"Shabnur, Ferdous Ahmed, Apu Biswas  Parveen Sultana Diti",2005,Drama
83768151,Molla Barir Bou,Salauddin Lavlu,"Riaz, Shabnur, Moushumi,  ATM Shamsuzzaman, Khairul Alam Sabuj",2005,"Comedy, Drama"
83768152,Momtaz,Uttam Akash,"Momtaz Begum, Humayun Faridi,  Helal Khan, Anwara, Prabir Mitra",2005,Drama
83768153,Taka: The Ultimate Magic,Shahidul Islam Khokon,"Riaz, Purnima, Sohel Rana, Humayun Faridi",2005,Action
83768154,Shyamol Chhaya,Humayun Ahmed,"Humayun Faridi, Riaz, Meher Afroz Shaon",2005,"Drama, War, History"
83768155,Bishakto Chokh: The Blue Eye,Masum Parvez Rubel,"Riaz, Shahara, Rubel",2005,Action
83768156,Chotto Ektu Bhalobasha,G. Sarker,"Riaz, Purnima",2005,Romance
83768157,Bhalobasha Bhalobasha,Mohammad Hannan,"Riaz, Shabnur",2005,Romance
83768158,Dhakaiya Pola Barishaler Maiya,Uttam Akash,"Shakib Khan, Shabnur, Humayun Faridi",2005,"Romance, Comedy"
83768159,Somadhi,Shahin Sumon,"Shakib Khan, Shabnur, Amin Khan,  Jillur Rahman, Anwara",2005,Romance
83768160,Bhalobashar Dushmon' ,Wakil Ahmed,"Shakib Khan, Shabnur",2005,Romance
83768161,Ek Buk Jala,Shahin Sumon,"Shakib Khan, Suveccha",2005,Romance
83768145,Jagat Songshar,Raihan Mujib[1],"Manna, Popy, Dighi, Omar Sani, Mukti",2019,
83768146,Shramik Neta,Kazi Hayat,,2019,
83768147,Bhul Shob E Bhul,Mayeen Biswas,,2019,
83768148,Vondo Nayok,Shahadat Hossain Liton,"Alexandar Bo, Sahara, Amit Hasa, Misha Sawdagor",2019,Action
83768149,Abhishapto Raat,,Sahara,2019,
83768150,Jibon Niye Juddho,Niranjan Biswas,"Manna, Shabnur, Omar Sani",2019,
83768151,Rupantor - Transformation,Abu Sayeed,"Ferdous Ahmed, Sakiba, Shatabdi Wadud, Jayanto Chattopadhyay",2019,
83768152,Tumi Amar Swami,Montazur Rahman Akbar,"Riaz, Shabnur",2019,
83768153,Miah Barir Chakor,Shahadat Hossain Liton,"Shakib Khan, Apu Biswas",2019,
83768154,Monpura,Giasuddin Selim,"Chanchal Chowdhury, Farhana Mili, Monir Khan Shimul, Fazlur Rahman Babu, Mamunur Rashid",2019,"Romance, Drama"
83768155,Boner Jonno Juddho,Swapan Chowdhury,"Amin Khan, Nipun Akter",2019,
83768156,Aain Er Haate Greftar,,,2019,
83768157,Bondhu Maya Lagaiche,Abu Sufiyan,"Saif Khan, Nipun Akter",2019,
83768158,Hridoy Theke Pawa ,Mohammad Hossain Jamie,"Manna, Moushumi, Champa",2019,
83768159,Moynamotir Songshar,Ali Azad,"Ferdous Ahmed, Moushumi, Jhumur",2019,
83768160,Jonmo Tomar Jonno,Shahin Sumon,"Shakib Khan, Apu Biswas, Rahul, Priya, Rehana Jolly",2019,"Action, Romance"
83768161,Mon Boshena Porar Table E,Abdul Mannan,"Riaz, Shabnur, ATM Shamsuzzaman, Dolly Jahur",2019,"Comedy, Romance"
83768162,Footpath Er Shahenshah,,,2019,
83768163,Chander Moto Bou,Mohammad Hossain,"Riaz, Shabnur, Nipun",2019,Romance
83768164,Shuvo Bibahao,Debashish Biswas,"Riaz, Apu Biswas, Nipun",2019,"Romance, Comedy"
83768165,Gariber Chele Boroloker Meye,,"Kazi Maruf, Apu Biswas",2019,
83768166,Return Ticket,Sohel Rana,"Rubel, Jona, Nipun Akter, Imtiaz, Shraboni, Sujata, Humayun Faridi, Sohel Rana, ATM Shasuzaman",2019,
83768167,Bolbo Kotha Bashor Ghore,Shah Mohammad Shongram,"Shakib Khan, Shabnur, Sahara, Omar Sani, Kazi Hayat",2019,"Drama, Romance"
83768168,Opare Akash,Shafiqul Islam Sohel,"Ferdous Ahmed, Popy, Moushumi, Sadia",2019,Romance
83768169,Prithibi Takar Golam,Md. Jainal Abedin,"Amin Khan, Apu Biswas, Omar Sani, ATM Shamsuzzaman, Khaleda Akter Kolpona, Prabir Mitra",2019,"Action, Drama"
83768170,Bodhu Tumi Kar,B. R. Chowdhury,"Riaz, Shabnur",2019,
83768171,Biye Bari,Shahin Sumon,"Shakib Khan, Romana, Amit Hasan, Razzak, Bobita",2019,"Comedy, Drama, Romance"
83768172,Thekao Andolon,Raju Chowdhury,"Amin Khan, Nipun Akter, Amit Hasan",2019,Action
83768173,Prem Koyedi,M B Manik,"Shakib Khan, Sahara, Shahid Khan, Madhobi, Prabir Mitra",2019,"Action, Romance"
83768174,Nil Achol,Bulbul Jilani,"Taufiq, Resi, Hira",2019,
83768175,Ma Boro Na Bou Boro,Sheikh Nazrul Islam,"Amin Khan, Nipun Akter, Aliraj, Dolly Zahur",2019,
83768176,Ebadat,ATM Shamsuzzaman,"Riaz, Shabnur, Dolly Jahur, ATM Shamsuzzaman, Prabir Mitra",2019,"Drama, Romance"
83768177,Mon Jekhane Hridoy Sekhane,Shahin Sumon,"Shakib Khan, Apu Biswas, Nirab Hossain, Bobita, Misha Sawdagor",2019,Romance
83768178,Swami Stirhir Wadah,P A Kajol,"Shakib Khan, Shabnur, Romana, Khalil, Omar Sani",2019,"Drama, Romance"
83768179,Bhalobeshe Bou Anbo,Chandan Chowdhury,"Riaz, Shabnur, Sahara",2019,
83768180,Britter Bairey - Beyond the Circle,Golam Rabbani Biplob,"Jayanta Chattopadhyay, Fazlur Rahman Babu, Firoz Kabir Dollar, Shahidul Alam Shacchu",2019,Drama
83768181,Mayer Haate Beheshter Chabi,F I Manik,"Dipjol, Shakib Khan, Apu Biswas, Anwara, Omar Sani",2019,"Drama, Romance"
83768182,Jaan Amar Jaan,MB Manik,"Shakib Khan, Apu Biswas, Suchorita",2019,Romance
83768183,Oh Sathii Re,Shafi Iqbal,"Shakib Khan, Apu Biswas, Bapparaj, Danny Sidak",2019,Romance
83768184,Bolo Na Kobul,Shahadat Hossain Liton,"Shakib Khan, Apu Biswas",2019,"Comedy, Romance"
83768185,Shaheb Naame Golam,Raju Chowdhury,"Shakib Khan, Sahara, Nirab Hossain, Resi, Omar Sani, Moushumi",2019,"Action, Drama"
83768186,Aain Boro Na Shontan Boro,A J Rana,"Kazi Maruf, Nipun Akter",2019,"Action, Drama"
83768187,Rastar Chele,Shahin Sumon,"Kazi Maruf, Resi, Mamnun Hasan Emon, Sahara",2019,"Action, Romannce"
83768188,Sobai To Bhalobasha Chay,Delowar Jahan Jhantu,"Bapparaj, Mamnun Hasan Emon, Purnima, Razzak, Bobita",2019,Romannce
83768189,Bhalobashar Sesh Nai,Reza Latif,"Shomrat, Nipun Akter, Sahara, Razzak, Aman",2019,Romannce
83768190,Mon Diyechi Tomake,Abdur Razzak,"Shomrat, Sahara, Resi, Nirab Hossain, Razzak",2019,Romannce
83768191,Bhalobashar Lal Golap,Mohammad Hossain Jamie,"Shakib Khan, Apu Biswas, Purnima, Bobita, Kazi Hayat",2019,Romannce
83768192,Chirodin Ami Tomar,F I Manik,"Riaz, Purnima, Romana",2019,Romannce
83768193,Mrittur Faade,Anwar Chowdhury Jibon,"Amin Khan, Nodi",2019,Action
83768194,Adorer Choto Bhai,Sultan Badol,"Masum Parvez Rubel, Jona, ATM Shamsuzzaman",2019,
83768195,Sobar Upore Tumi,F I Manik,"Shakib Khan, Swastika Mukharjee",2019,"Drama, Romance"
83768196,Priyotomeshu,Morshedul Islam,"Sohana Saba, Arman Parvez Murad, Humayun Faridi, Afsana Mimi, Tauquir Ahmed, Mamunur Rashd",2019,Drama
83768197,Gangajatra,Syed Wahiduzzaman Diamond,"Ferdous Ahmed, Popy, Shimla",2019,Drama
83768198,Kajer Manush,Montazur Rahman Akbar,"Dipjol,  Resi, Romana, Zayed Khan, Sahara, Shomrat, Razzak",2019,Drama
83768199,Mone Boro Kosto,Shahin Sumon,"Shakib Khan, Apu Biswas, Nirab Hossain, Keya",2019,
83768200,Amar Praner Priya,Jakir Hossain Raju,"Shakib Khan, Bidya Sinha Mim",2019,Romance
83768201,Bhalobasha Dibi Kina Bol,Uttam Akash,"Shakib Khan, Apu Biswas, Amit Hasan, Shiba Banu",2019,Romance
83768202,Third Person Singular Number,Mostofa Sarwar Farooki,"Nusrat Imroz Tisha, Mosharraf Karim, Topu, Abul Hayat",2019,Drama
83768203,Mon Chuyeche Mon,Mostafizur Rahman Manik,"Riaz, Shabnur, Jona",2019,Romance
83768204,Guru Bhai,A Q Khokon,"Nirab Hossain, Resi",2019,
83768205,Piritir Agun Jole Digun,P A Kajol,"Mamnun Hasan Emon, Shabnur, Afsana Ara Bindu, Razzak",2019,Romance
